287,blood_transfusion,MCAR(0.2),utrees,0.05250419832506664,0.06273627296215434,0.0,0.0,0.03417193597069273,0.11108166737525997,0.0009944133374911643,0.05049024576996288,0.04146980880327056,0.0,0.5909121710221329,15.97951825459798,0.0,0.5517558674610492,0.0,0.6136836696925864,0.0,0.5923459245005579,0.0,0.6058632224343383
288,breast_cancer_diagnostic,MCAR(0.2),utrees,0.04248342287389557,0.049991474574389065,0.0,0.0,0.30053080575196994,1.8403605511797796,0.0005091639620044048,0.05575907086130531,0.047511666583858865,0.0,0.9559513116989217,350.96746794382733,0.0,0.9565720466705175,0.0,0.950461040184128,0.0,0.9552653152164161,0.0,0.9615068447246249
289,connectionist_bench_vowel,MCAR(0.2),utrees,0.06443732869709562,0.08390184593288284,0.0,0.0,0.16803464619838576,0.7150281660352723,0.0019676379777712324,0.11290896288770606,0.09527958048799712,0.0,0.6612800914403835,105.91338030497232,0.0,0.6372764684188381,0.0,0.2091374133599314,0.0,0.9306224975774907,0.0,0.868083986405273
290,concrete_slump,MCAR(0.2),utrees,0.14946281300454173,0.17743712288363436,50.530740741392904,0.6083333333333333,0.24881000910566675,1.1559990504226032,0.005047817126113788,0.14313051571169366,0.11337670728696354,0.6813521957189256,0.0,12.78035036722819,0.739561590918806,0.0,0.630150174247179,0.0,0.692742719426452,0.0,0.6629542982832657,0.0
291,wine_quality_red,MCAR(0.2),utrees,0.05145864317084543,0.06453161345110682,48.04485802828075,1.0,0.1277755226999056,0.5127004214844084,0.0010588208629251602,0.0743885786222127,0.062241781160318296,0.3121816124810164,0.0,125.84174267450967,0.3161742440812635,0.0,0.29229668834595846,0.0,0.3695386514219234,0.0,0.27071686607492024,0.0
292,wine_quality_white,MCAR(0.2),utrees,0.042593903786731196,0.05505373728025714,74.43341369338839,0.5111111111111111,0.12074880247067918,0.44595229298284883,0.0008893732992206452,0.0717649368850878,0.060195874296490495,0.3360038411750484,0.0,450.17718839645386,0.26787301686659737,0.0,0.279956460830806,0.0,0.4362087549627255,0.0,0.35997713204006476,0.0
293,california,MCAR(0.2),utrees,0.030580305310313076,0.042526266610077086,20.09642335364787,0.49629629629629635,0.0,0.0,0.0014429541654798791,0.05886321962908722,0.04926780789859086,0.654840243501494,0.0,1278.6375177701314,0.5915782908304531,0.0,0.43503356451736247,0.0,0.7823153738824907,0.0,0.8104337447756698,0.0
294,bean,MCAR(0.2),utrees,0.013745072140138138,0.01936528961128679,0.0,0.0,0.0,0.0,0.00032362892341678007,0.036293178330078155,0.03214980747629488,0.0,0.7827055281793264,2614.430075327555,0.0,0.7895514158594643,0.0,0.47266482176976476,0.0,0.9335693470438311,0.0,0.9350365280442451
295,tictactoe,MCAR(0.2),utrees,0.2934076415933544,0.5098007688248267,0.0,0.0,0.7750217580504756,1.923804213809092,0.02449292020035092,1.4695752120210548,1.1344409107142162,0.0,0.8228683601865097,30.083193381627403,0.0,0.7564519924401047,0.0,0.7051401013935286,0.0,0.8980469741728717,0.0,0.9318343727395332
296,congress,MCAR(0.2),utrees,0.17090379339869008,0.2739610466703952,0.0,0.0,0.7969348659003855,2.373180076628348,0.009687297604583728,0.5812378562750236,0.43111389253746524,0.0,0.9348000068108923,34.59704256057739,0.0,0.918716692128598,0.0,0.9357333401867587,0.0,0.9488637868680861,0.0,0.935886208060126
297,car,MCAR(0.2),utrees,0.4012625479200538,0.6826690498634778,0.0,0.0,0.4819585142305888,1.0697378070373702,0.029454461974252055,2.0602595278022156,1.6405766453740909,0.0,0.7836670401499316,37.12033700942993,0.0,0.8325497237184465,0.0,0.6373154415056159,0.0,0.8105739604491329,0.0,0.8542290349265308
