breast_cancer_diagnostic,MCAR(0.2),utrees,0.04528500136927905,0.059025866114478055,0.0,0.0,0.3547227648437304,1.8643734784330732,0.0016410376729804662,0.11556167150646471,0.10212184999736261,0.0,0.9585506174839166,749.6472186247507,0.0,0.9559701297680048,0.0,0.9570539836293582,0.0,0.9570414965792896,0.0,0.9641368599590135
connectionist_bench_vowel,MCAR(0.2),utrees,0.061398164895609314,0.1039307212244072,0.0,0.0,0.20811034421411279,0.7362538908543316,0.005596639823743729,0.2511663316487918,0.2201338332636656,0.0,0.6648635771081516,159.47676269213358,0.0,0.6416428022305954,0.0,0.2316282014085894,0.0,0.9161645012332263,0.0,0.8700188035601953
concrete_slump,MCAR(0.2),utrees,0.1333530760953803,0.2087869919401345,47.93493627427608,0.7416666666666666,0.2918570338779636,1.1616849899114061,0.020308189548916368,0.41754187877797,0.3449666588250957,0.6617184542749365,0.0,9.68403736750285,0.7671580550398038,0.0,0.6267470830753135,0.0,0.6622900928791725,0.0,0.590678586105456,0.0
wine_quality_red,MCAR(0.2),utrees,0.043987667301618495,0.07125263601096245,34.704274950328255,1.0,0.1413180725084123,0.517063871726785,0.00269422418878734,0.1602979380994121,0.14191509671282354,0.30131984599606504,0.0,237.22118894259137,0.31614333412554846,0.0,0.28376551757830254,0.0,0.36190006000046004,0.0,0.2434704722799491,0.0
wine_quality_white,MCAR(0.2),utrees,0.036103445695891,0.06268985046227243,84.75792080373398,0.5555555555555555,0.13722323358222618,0.4512826541091945,0.002325762946555635,0.1625876365418874,0.1462748590117181,0.33976933748992155,0.0,922.8720918496449,0.26866062995313283,0.0,0.2833327598765625,0.0,0.4323614905194416,0.0,0.3747224696105493,0.0
california,MCAR(0.2),utrees,0.02069658137403717,0.05039244339583727,26.527604512665064,0.5259259259259259,0.0,0.0,0.0044263438785602975,0.152781496744373,0.13628165960935112,0.6474823603570286,0.0,2793.5273619492846,0.5902896683351077,0.0,0.4149105745891897,0.0,0.7815453463555943,0.0,0.8031838521482231,0.0
bean,MCAR(0.2),utrees,0.014279476432662424,0.026375358712360665,0.0,0.0,0.0,0.0,0.0010325532628770013,0.08178814262320773,0.07467284322933423,0.0,0.785844029183105,6019.071438709895,0.0,0.7804254388322259,0.0,0.49402300709239133,0.0,0.9333896534836575,0.0,0.935538017324145
tictactoe,MCAR(0.2),utrees,0.3302788913404004,0.5047493883573801,0.0,0.0,0.7706701479547405,1.923353640847097,0.019924972355421657,1.1954983413252993,0.9192553211800524,0.0,0.8260940741613819,24.388316075007122,0.0,0.7628063445625028,0.0,0.7088680436660513,0.0,0.900034114313759,0.0,0.932667794103214
congress,MCAR(0.2),utrees,0.1890438211894098,0.2666739760698372,0.0,0.0,0.7869731800766308,2.359770114942525,0.007118368287168615,0.4271020972301169,0.3176210020716755,0.0,0.9343496695461981,28.509195009867355,0.0,0.9181753899593685,0.0,0.9395054129002633,0.0,0.9437576372605899,0.0,0.9359602380645711
car,MCAR(0.2),utrees,0.45735025839689725,0.6895113519508365,0.0,0.0,0.5051616015436621,1.0813146733811403,0.02605064368622248,1.8221719722572072,1.4401332127730782,0.0,0.819537784685739,29.95012299219767,0.0,0.8518452545343415,0.0,0.7390913722188874,0.0,0.8187829437640975,0.0,0.8684315682256301
